# Medium body (blockage 2/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
26.7667 0.3281 0.6719 1.1031 -0.0010 1.3920 0.6604 -0.2866 
26.7667 0.3176 0.6824 1.1001 -0.0014 1.4008 0.6582 -0.2971 
26.7667 0.3071 0.6929 1.0977 -0.0005 1.4082 0.6561 -0.3036 
26.7667 0.2966 0.7034 1.0958 0.0005 1.4107 0.6513 -0.3047 
26.7667 0.2861 0.7139 1.0942 0.0002 1.4041 0.6488 -0.3061 
26.7667 0.2756 0.7244 1.0927 -0.0009 1.3961 0.6479 -0.3080 
26.7667 0.2651 0.7349 1.0902 -0.0015 1.3903 0.6460 -0.3089 
26.7667 0.2546 0.7454 1.0867 -0.0013 1.3867 0.6482 -0.3125 
26.7667 0.2441 0.7559 1.0833 -0.0004 1.3833 0.6548 -0.3165 
26.7667 0.2336 0.7664 1.0802 0.0008 1.3770 0.6606 -0.3194 
26.7667 0.2231 0.7769 1.0777 0.0012 1.3618 0.6658 -0.3191 
26.7667 0.2126 0.7874 1.0759 0.0003 1.3408 0.6729 -0.3156 
26.7667 0.2021 0.7979 1.0751 -0.0012 1.3231 0.6794 -0.3099 
26.7667 0.1916 0.8084 1.0748 -0.0016 1.3125 0.6806 -0.3018 
26.7667 0.1811 0.8189 1.0734 -0.0002 1.3031 0.6786 -0.2917 
26.7667 0.1706 0.8294 1.0711 0.0016 1.2881 0.6778 -0.2806 
26.7667 0.1601 0.8399 1.0685 0.0022 1.2709 0.6770 -0.2685 
26.7667 0.1496 0.8504 1.0659 0.0018 1.2567 0.6743 -0.2539 
26.7667 0.1391 0.8609 1.0634 0.0008 1.2421 0.6720 -0.2385 
26.7667 0.1286 0.8714 1.0612 -0.0005 1.2219 0.6726 -0.2251 
26.7667 0.1181 0.8819 1.0593 -0.0010 1.1982 0.6780 -0.2126 
26.7667 0.1076 0.8924 1.0573 -0.0003 1.1767 0.6869 -0.1996 
26.7667 0.0971 0.9029 1.0552 0.0004 1.1553 0.6927 -0.1850 
26.7667 0.0866 0.9134 1.0535 0.0004 1.1343 0.6902 -0.1696 
26.7667 0.0761 0.9239 1.0529 0.0001 1.1187 0.6839 -0.1512 
26.7667 0.0656 0.9344 1.0524 0.0004 1.1038 0.6772 -0.1304 
26.7667 0.0551 0.9449 1.0513 0.0007 1.0886 0.6742 -0.1068 
26.7667 0.0446 0.9554 1.0503 0.0005 1.0783 0.6767 -0.0823 
26.7667 0.0341 0.9659 1.0495 0.0007 1.0707 0.6818 -0.0605 
26.7667 0.0236 0.9764 1.0490 0.0021 1.0636 0.6870 -0.0409 
27.0167 0.9790 0.0210 0.7542 0.0009 4.2334 0.3912 0.5445 
27.0167 0.9685 0.0315 0.7942 0.0015 4.2870 0.5212 0.6445 
27.0167 0.9580 0.0420 0.8231 0.0021 4.3301 0.6432 0.7252 
27.0167 0.9475 0.0525 0.8453 0.0028 4.3388 0.7334 0.7749 
27.0167 0.9370 0.0630 0.8632 0.0022 4.3102 0.7777 0.7908 
27.0167 0.9265 0.0735 0.8787 0.0011 4.2584 0.8076 0.7896 
27.0167 0.9160 0.0840 0.8925 0.0009 4.1894 0.8263 0.7733 
27.0167 0.9055 0.0945 0.9048 0.0008 4.1253 0.8380 0.7611 
27.0167 0.8950 0.1050 0.9167 0.0007 4.0690 0.8667 0.7748 
27.0167 0.8845 0.1155 0.9286 0.0007 4.0148 0.9040 0.7940 
27.0167 0.8740 0.1260 0.9398 0.0002 3.9648 0.9301 0.7991 
27.0167 0.8635 0.1365 0.9502 -0.0000 3.9164 0.9593 0.8032 
27.0167 0.8530 0.1470 0.9594 0.0007 3.8661 0.9841 0.8060 
27.0167 0.8425 0.1575 0.9673 0.0010 3.8115 0.9805 0.7994 
27.0167 0.8320 0.1680 0.9751 0.0003 3.7492 0.9696 0.7950 
27.0167 0.8215 0.1785 0.9832 -0.0000 3.6749 0.9665 0.7931 
27.0167 0.8110 0.1890 0.9909 0.0005 3.5991 0.9708 0.7910 
27.0167 0.8005 0.1995 0.9981 0.0009 3.5322 0.9761 0.7883 
27.0167 0.7900 0.2100 1.0051 0.0002 3.4734 0.9723 0.7765 
27.0167 0.7795 0.2205 1.0120 -0.0008 3.4265 0.9662 0.7605 
27.0167 0.7690 0.2310 1.0191 0.0003 3.3789 0.9666 0.7488 
27.0167 0.7585 0.2415 1.0260 0.0017 3.3101 0.9667 0.7325 
27.0167 0.7480 0.2520 1.0320 0.0006 3.2338 0.9606 0.7102 
27.0167 0.7375 0.2625 1.0374 -0.0006 3.1605 0.9442 0.6867 
27.0167 0.7270 0.2730 1.0430 -0.0006 3.0914 0.9302 0.6695 
27.0167 0.7165 0.2835 1.0485 -0.0005 3.0218 0.9242 0.6584 
27.0167 0.7060 0.2940 1.0536 0.0012 2.9467 0.9117 0.6426 
27.0167 0.6955 0.3045 1.0588 0.0028 2.8700 0.8944 0.6246 
27.0167 0.6850 0.3150 1.0644 0.0016 2.7958 0.8808 0.6054 
27.0167 0.6745 0.3255 1.0697 0.0001 2.7270 0.8719 0.5869 
27.0167 0.6640 0.3360 1.0743 0.0003 2.6589 0.8661 0.5683 
27.0167 0.6535 0.3465 1.0786 0.0008 2.5834 0.8625 0.5451 
27.0167 0.6430 0.3570 1.0824 -0.0002 2.5003 0.8547 0.5148 
27.0167 0.6325 0.3675 1.0856 -0.0012 2.4091 0.8418 0.4813 
27.0167 0.6220 0.3780 1.0887 -0.0010 2.3146 0.8277 0.4497 
27.0167 0.6115 0.3885 1.0921 -0.0004 2.2255 0.8106 0.4170 
27.0167 0.6010 0.3990 1.0962 -0.0003 2.1389 0.7938 0.3837 
27.0167 0.5906 0.4094 1.1006 0.0004 2.0537 0.7813 0.3569 
27.0167 0.5801 0.4199 1.1045 0.0009 1.9726 0.7689 0.3340 
27.0167 0.5696 0.4304 1.1074 0.0004 1.8963 0.7547 0.3086 
27.0167 0.5591 0.4409 1.1097 -0.0005 1.8260 0.7433 0.2803 
27.0167 0.5486 0.4514 1.1119 -0.0012 1.7620 0.7349 0.2503 
27.0167 0.5381 0.4619 1.1142 -0.0010 1.7061 0.7266 0.2211 
27.0167 0.5276 0.4724 1.1165 0.0004 1.6561 0.7174 0.1923 
27.0167 0.5171 0.4829 1.1189 0.0014 1.6093 0.7017 0.1635 
27.0167 0.5066 0.4934 1.1214 0.0010 1.5598 0.6879 0.1343 
27.0167 0.4961 0.5039 1.1239 -0.0004 1.5154 0.6813 0.1047 
27.0167 0.4856 0.5144 1.1253 -0.0016 1.4812 0.6830 0.0728 
27.0167 0.4751 0.5249 1.1259 -0.0026 1.4542 0.6819 0.0399 
27.0167 0.4646 0.5354 1.1262 -0.0030 1.4282 0.6710 0.0098 
27.0167 0.4541 0.5459 1.1263 -0.0021 1.4043 0.6589 -0.0202 
27.0167 0.4436 0.5564 1.1254 -0.0012 1.3854 0.6543 -0.0504 
27.0167 0.4331 0.5669 1.1236 -0.0019 1.3671 0.6509 -0.0764 
27.0167 0.4226 0.5774 1.1211 -0.0023 1.3502 0.6446 -0.0982 
27.0167 0.4121 0.5879 1.1187 -0.0015 1.3383 0.6397 -0.1201 
27.0167 0.4016 0.5984 1.1169 -0.0013 1.3311 0.6378 -0.1439 
27.0167 0.3911 0.6089 1.1156 -0.0013 1.3320 0.6376 -0.1664 
27.0167 0.3806 0.6194 1.1149 -0.0005 1.3390 0.6382 -0.1871 
27.0167 0.3701 0.6299 1.1143 0.0002 1.3435 0.6398 -0.2081 
27.0167 0.3596 0.6404 1.1132 -0.0002 1.3474 0.6413 -0.2274 
27.0167 0.3491 0.6509 1.1111 -0.0010 1.3537 0.6387 -0.2429 
27.0167 0.3386 0.6614 1.1084 -0.0016 1.3541 0.6341 -0.2562 
27.0167 0.3281 0.6719 1.1056 -0.0010 1.3515 0.6328 -0.2673 
27.0167 0.3176 0.6824 1.1030 0.0004 1.3546 0.6329 -0.2774 
27.0167 0.3071 0.6929 1.1008 0.0010 1.3607 0.6308 -0.2869 
27.0167 0.2966 0.7034 1.0986 0.0002 1.3667 0.6284 -0.2955 
27.0167 0.2861 0.7139 1.0965 -0.0013 1.3663 0.6302 -0.3004 
27.0167 0.2756 0.7244 1.0946 -0.0017 1.3601 0.6384 -0.3016 
27.0167 0.2651 0.7349 1.0925 -0.0008 1.3548 0.6453 -0.3021 
27.0167 0.2546 0.7454 1.0903 -0.0009 1.3525 0.6505 -0.3037 
27.0167 0.2441 0.7559 1.0880 -0.0021 1.3490 0.6556 -0.3046 
27.0167 0.2336 0.7664 1.0851 -0.0026 1.3411 0.6588 -0.3051 
27.0167 0.2231 0.7769 1.0818 -0.0021 1.3323 0.6606 -0.3059 
27.0167 0.2126 0.7874 1.0793 -0.0013 1.3221 0.6577 -0.3045 
27.0167 0.2021 0.7979 1.0777 -0.0005 1.3049 0.6516 -0.2982 
27.0167 0.1916 0.8084 1.0762 -0.0004 1.2807 0.6496 -0.2880 
27.0167 0.1811 0.8189 1.0739 -0.0009 1.2576 0.6493 -0.2760 
27.0167 0.1706 0.8294 1.0716 -0.0004 1.2407 0.6461 -0.2638 
27.0167 0.1601 0.8399 1.0694 0.0005 1.2278 0.6452 -0.2530 
27.0167 0.1496 0.8504 1.0672 0.0003 1.2171 0.6500 -0.2435 
27.0167 0.1391 0.8609 1.0648 -0.0007 1.2059 0.6541 -0.2332 
27.0167 0.1286 0.8714 1.0629 -0.0013 1.1884 0.6517 -0.2188 
27.0167 0.1181 0.8819 1.0617 -0.0013 1.1668 0.6472 -0.1997 
27.0167 0.1076 0.8924 1.0613 -0.0010 1.1467 0.6474 -0.1804 
27.0167 0.0971 0.9029 1.0612 -0.0006 1.1268 0.6462 -0.1625 
27.0167 0.0866 0.9134 1.0609 0.0000 1.1074 0.6416 -0.1468 
27.0167 0.0761 0.9239 1.0606 0.0010 1.0890 0.6377 -0.1309 
27.0167 0.0656 0.9344 1.0596 0.0012 1.0727 0.6407 -0.1114 
27.0167 0.0551 0.9449 1.0576 0.0008 1.0620 0.6478 -0.0915 
27.0167 0.0446 0.9554 1.0556 0.0003 1.0556 0.6515 -0.0727 
27.0167 0.0341 0.9659 1.0546 -0.0002 1.0485 0.6498 -0.0544 
27.0167 0.0236 0.9764 1.0542 -0.0003 1.0462 0.6444 -0.0348 
27.2667 0.9790 0.0210 0.7598 0.0017 4.1796 0.4045 0.5540 
27.2667 0.9685 0.0315 0.7986 0.0017 4.2712 0.5444 0.6727 
27.2667 0.9580 0.0420 0.8267 0.0005 4.3382 0.6603 0.7653 
27.2667 0.9475 0.0525 0.8488 -0.0002 4.3585 0.7434 0.8239 
27.2667 0.9370 0.0630 0.8670 0.0012 4.3261 0.7822 0.8294 
27.2667 0.9265 0.0735 0.8831 0.0022 4.2445 0.7922 0.8069 
27.2667 0.9160 0.0840 0.8979 0.0017 4.1651 0.8128 0.7958 
27.2667 0.9055 0.0945 0.9110 0.0007 4.1092 0.8469 0.8083 
27.2667 0.8950 0.1050 0.9225 0.0000 4.0501 0.8843 0.8258 
27.2667 0.8845 0.1155 0.9333 -0.0000 3.9779 0.9170 0.8355 
27.2667 0.8740 0.1260 0.9434 0.0007 3.9122 0.9423 0.8406 
27.2667 0.8635 0.1365 0.9526 0.0022 3.8625 0.9633 0.8415 
27.2667 0.8530 0.1470 0.9612 0.0028 3.8113 0.9723 0.8345 
27.2667 0.8425 0.1575 0.9693 0.0017 3.7528 0.9759 0.8284 
27.2667 0.8320 0.1680 0.9767 -0.0008 3.7006 0.9864 0.8308 
27.2667 0.8215 0.1785 0.9837 -0.0036 3.6491 0.9896 0.8257 
27.2667 0.8110 0.1890 0.9907 -0.0046 3.5851 0.9815 0.8062 
27.2667 0.8005 0.1995 0.9979 -0.0030 3.5082 0.9642 0.7784 
27.2667 0.7900 0.2100 1.0056 -0.0000 3.4251 0.9426 0.7504 
27.2667 0.7795 0.2205 1.0133 0.0018 3.3480 0.9316 0.7308 
27.2667 0.7690 0.2310 1.0204 0.0014 3.2809 0.9328 0.7200 
27.2667 0.7585 0.2415 1.0264 0.0007 3.2187 0.9353 0.7115 
27.2667 0.7480 0.2520 1.0317 0.0002 3.1617 0.9322 0.6988 
27.2667 0.7375 0.2625 1.0378 -0.0003 3.0980 0.9221 0.6803 
27.2667 0.7270 0.2730 1.0452 0.0001 3.0206 0.9135 0.6639 
27.2667 0.7165 0.2835 1.0521 0.0012 2.9487 0.9074 0.6526 
27.2667 0.7060 0.2940 1.0573 0.0017 2.8861 0.8983 0.6379 
27.2667 0.6955 0.3045 1.0617 0.0010 2.8265 0.8897 0.6167 
27.2667 0.6850 0.3150 1.0663 -0.0001 2.7613 0.8760 0.5944 
27.2667 0.6745 0.3255 1.0710 -0.0014 2.6889 0.8620 0.5776 
27.2667 0.6640 0.3360 1.0760 -0.0022 2.6218 0.8502 0.5611 
27.2667 0.6535 0.3465 1.0821 -0.0018 2.5570 0.8308 0.5343 
27.2667 0.6430 0.3570 1.0884 -0.0011 2.4813 0.8121 0.5046 
27.2667 0.6325 0.3675 1.0930 -0.0012 2.4021 0.8041 0.4821 
27.2667 0.6220 0.3780 1.0956 -0.0015 2.3257 0.7969 0.4592 
27.2667 0.6115 0.3885 1.0978 -0.0018 2.2428 0.7868 0.4289 
27.2667 0.6010 0.3990 1.1000 -0.0023 2.1543 0.7761 0.3946 
27.2667 0.5906 0.4094 1.1025 -0.0019 2.0673 0.7610 0.3589 
27.2667 0.5801 0.4199 1.1055 -0.0006 1.9799 0.7440 0.3255 
27.2667 0.5696 0.4304 1.1090 0.0002 1.8941 0.7331 0.2988 
27.2667 0.5591 0.4409 1.1127 0.0004 1.8208 0.7264 0.2761 
27.2667 0.5486 0.4514 1.1159 0.0004 1.7576 0.7151 0.2523 
27.2667 0.5381 0.4619 1.1188 0.0000 1.6927 0.7005 0.2246 
27.2667 0.5276 0.4724 1.1216 0.0001 1.6319 0.6937 0.1956 
27.2667 0.5171 0.4829 1.1233 0.0005 1.5782 0.6884 0.1687 
27.2667 0.5066 0.4934 1.1244 0.0003 1.5254 0.6799 0.1450 
27.2667 0.4961 0.5039 1.1262 -0.0013 1.4760 0.6752 0.1240 
27.2667 0.4856 0.5144 1.1278 -0.0041 1.4360 0.6718 0.0981 
27.2667 0.4751 0.5249 1.1286 -0.0052 1.4066 0.6637 0.0681 
27.2667 0.4646 0.5354 1.1288 -0.0044 1.3820 0.6513 0.0386 
27.2667 0.4541 0.5459 1.1284 -0.0035 1.3601 0.6428 0.0100 
27.2667 0.4436 0.5564 1.1276 -0.0024 1.3457 0.6368 -0.0176 
27.2667 0.4331 0.5669 1.1266 -0.0010 1.3364 0.6314 -0.0435 
27.2667 0.4226 0.5774 1.1257 0.0005 1.3272 0.6278 -0.0708 
27.2667 0.4121 0.5879 1.1250 0.0009 1.3196 0.6243 -0.0983 
27.2667 0.4016 0.5984 1.1244 -0.0002 1.3168 0.6215 -0.1212 
27.2667 0.3911 0.6089 1.1235 -0.0012 1.3179 0.6203 -0.1389 
27.2667 0.3806 0.6194 1.1223 -0.0013 1.3171 0.6170 -0.1530 
27.2667 0.3701 0.6299 1.1212 -0.0006 1.3133 0.6121 -0.1679 
27.2667 0.3596 0.6404 1.1202 -0.0003 1.3119 0.6106 -0.1873 
27.2667 0.3491 0.6509 1.1188 -0.0012 1.3117 0.6085 -0.2050 
27.2667 0.3386 0.6614 1.1170 -0.0022 1.3116 0.6019 -0.2172 
27.2667 0.3281 0.6719 1.1152 -0.0026 1.3161 0.5992 -0.2303 
27.2667 0.3176 0.6824 1.1135 -0.0028 1.3223 0.6026 -0.2459 
27.2667 0.3071 0.6929 1.1114 -0.0019 1.3270 0.6049 -0.2612 
27.2667 0.2966 0.7034 1.1089 -0.0004 1.3256 0.6073 -0.2712 
27.2667 0.2861 0.7139 1.1063 -0.0010 1.3170 0.6137 -0.2745 
27.2667 0.2756 0.7244 1.1036 -0.0028 1.3054 0.6178 -0.2763 
27.2667 0.2651 0.7349 1.1007 -0.0030 1.3014 0.6207 -0.2818 
27.2667 0.2546 0.7454 1.0983 -0.0022 1.3010 0.6229 -0.2903 
27.2667 0.2441 0.7559 1.0959 -0.0009 1.2960 0.6209 -0.2955 
27.2667 0.2336 0.7664 1.0928 -0.0002 1.2861 0.6176 -0.2922 
27.2667 0.2231 0.7769 1.0894 -0.0003 1.2750 0.6160 -0.2850 
27.2667 0.2126 0.7874 1.0868 -0.0002 1.2655 0.6148 -0.2787 
27.2667 0.2021 0.7979 1.0853 -0.0008 1.2524 0.6131 -0.2726 
27.2667 0.1916 0.8084 1.0844 -0.0028 1.2319 0.6151 -0.2690 
27.2667 0.1811 0.8189 1.0832 -0.0037 1.2124 0.6211 -0.2697 
27.2667 0.1706 0.8294 1.0815 -0.0016 1.1987 0.6240 -0.2680 
27.2667 0.1601 0.8399 1.0793 0.0011 1.1847 0.6214 -0.2591 
27.2667 0.1496 0.8504 1.0765 0.0020 1.1696 0.6166 -0.2454 
27.2667 0.1391 0.8609 1.0735 0.0006 1.1569 0.6115 -0.2288 
27.2667 0.1286 0.8714 1.0713 -0.0020 1.1408 0.6069 -0.2111 
27.2667 0.1181 0.8819 1.0700 -0.0040 1.1205 0.6044 -0.1951 
27.2667 0.1076 0.8924 1.0690 -0.0036 1.1022 0.6068 -0.1816 
27.2667 0.0971 0.9029 1.0681 -0.0017 1.0832 0.6113 -0.1702 
27.2667 0.0866 0.9134 1.0671 -0.0005 1.0672 0.6137 -0.1590 
27.2667 0.0761 0.9239 1.0662 0.0002 1.0525 0.6089 -0.1434 
27.2667 0.0656 0.9344 1.0649 0.0005 1.0357 0.6020 -0.1253 
27.2667 0.0551 0.9449 1.0638 -0.0002 1.0222 0.5983 -0.1046 
27.2667 0.0446 0.9554 1.0628 -0.0017 1.0143 0.5990 -0.0821 
27.2667 0.0341 0.9659 1.0619 -0.0021 1.0054 0.6004 -0.0595 
27.2667 0.0236 0.9764 1.0616 -0.0001 0.9979 0.6005 -0.0390 
28.8667 0.9790 0.0210 0.7497 0.0012 3.7444 0.3110 0.3990 
28.8667 0.9685 0.0315 0.7920 0.0007 3.8472 0.4166 0.4961 
28.8667 0.9580 0.0420 0.8212 0.0013 3.9690 0.5190 0.5747 
28.8667 0.9475 0.0525 0.8435 0.0018 4.0165 0.5922 0.6300 
28.8667 0.9370 0.0630 0.8623 0.0021 3.9898 0.6447 0.6738 
28.8667 0.9265 0.0735 0.8788 0.0026 3.9256 0.6954 0.7051 
28.8667 0.9160 0.0840 0.8930 0.0018 3.8734 0.7438 0.7177 
28.8667 0.9055 0.0945 0.9055 0.0001 3.8326 0.7782 0.7199 
28.8667 0.8950 0.1050 0.9170 -0.0007 3.7759 0.7978 0.7193 
28.8667 0.8845 0.1155 0.9279 -0.0009 3.7052 0.8111 0.7164 
28.8667 0.8740 0.1260 0.9386 -0.0008 3.6400 0.8222 0.7134 
28.8667 0.8635 0.1365 0.9486 -0.0001 3.5802 0.8345 0.7086 
28.8667 0.8530 0.1470 0.9577 0.0005 3.5141 0.8526 0.7040 
28.8667 0.8425 0.1575 0.9661 0.0009 3.4424 0.8680 0.7039 
28.8667 0.8320 0.1680 0.9736 0.0012 3.3736 0.8708 0.6986 
28.8667 0.8215 0.1785 0.9804 0.0011 3.3114 0.8687 0.6887 
28.8667 0.8110 0.1890 0.9871 0.0011 3.2531 0.8672 0.6836 
28.8667 0.8005 0.1995 0.9938 0.0003 3.1990 0.8617 0.6718 
28.8667 0.7900 0.2100 1.0004 -0.0010 3.1396 0.8514 0.6603 
28.8667 0.7795 0.2205 1.0072 -0.0011 3.0817 0.8501 0.6521 
28.8667 0.7690 0.2310 1.0135 -0.0002 3.0285 0.8548 0.6418 
28.8667 0.7585 0.2415 1.0192 0.0015 2.9715 0.8602 0.6338 
28.8667 0.7480 0.2520 1.0245 0.0025 2.9011 0.8551 0.6195 
28.8667 0.7375 0.2625 1.0291 0.0014 2.8398 0.8466 0.6029 
28.8667 0.7270 0.2730 1.0334 -0.0000 2.7885 0.8437 0.5931 
28.8667 0.7165 0.2835 1.0381 -0.0006 2.7272 0.8436 0.5818 
28.8667 0.7060 0.2940 1.0439 -0.0006 2.6614 0.8398 0.5652 
28.8667 0.6955 0.3045 1.0504 -0.0003 2.6047 0.8307 0.5494 
28.8667 0.6850 0.3150 1.0568 0.0004 2.5543 0.8178 0.5360 
28.8667 0.6745 0.3255 1.0624 0.0015 2.5032 0.7999 0.5200 
28.8667 0.6640 0.3360 1.0676 0.0019 2.4416 0.7792 0.4973 
28.8667 0.6535 0.3465 1.0728 0.0016 2.3648 0.7648 0.4725 
28.8667 0.6430 0.3570 1.0773 0.0016 2.2841 0.7596 0.4507 
28.8667 0.6325 0.3675 1.0811 0.0014 2.2032 0.7535 0.4305 
28.8667 0.6220 0.3780 1.0850 0.0002 2.1157 0.7408 0.4095 
28.8667 0.6115 0.3885 1.0895 -0.0004 2.0285 0.7298 0.3861 
28.8667 0.6010 0.3990 1.0940 -0.0002 1.9472 0.7244 0.3630 
28.8667 0.5906 0.4094 1.0979 -0.0003 1.8686 0.7138 0.3405 
28.8667 0.5801 0.4199 1.1012 -0.0011 1.7939 0.6967 0.3183 
28.8667 0.5696 0.4304 1.1041 -0.0022 1.7281 0.6806 0.2945 
28.8667 0.5591 0.4409 1.1069 -0.0026 1.6671 0.6711 0.2701 
28.8667 0.5486 0.4514 1.1100 -0.0013 1.6108 0.6646 0.2459 
28.8667 0.5381 0.4619 1.1130 -0.0006 1.5569 0.6584 0.2216 
28.8667 0.5276 0.4724 1.1149 -0.0013 1.5014 0.6514 0.1961 
28.8667 0.5171 0.4829 1.1158 -0.0014 1.4470 0.6369 0.1699 
28.8667 0.5066 0.4934 1.1164 -0.0015 1.3965 0.6220 0.1441 
28.8667 0.4961 0.5039 1.1171 -0.0020 1.3500 0.6154 0.1188 
28.8667 0.4856 0.5144 1.1174 -0.0016 1.3108 0.6115 0.0946 
28.8667 0.4751 0.5249 1.1177 -0.0001 1.2785 0.6040 0.0719 
28.8667 0.4646 0.5354 1.1181 0.0015 1.2496 0.5955 0.0484 
28.8667 0.4541 0.5459 1.1187 0.0023 1.2257 0.5916 0.0211 
28.8667 0.4436 0.5564 1.1194 0.0017 1.2075 0.5903 -0.0075 
28.8667 0.4331 0.5669 1.1201 0.0006 1.1942 0.5848 -0.0332 
28.8667 0.4226 0.5774 1.1208 0.0001 1.1823 0.5787 -0.0567 
28.8667 0.4121 0.5879 1.1214 0.0003 1.1702 0.5766 -0.0792 
28.8667 0.4016 0.5984 1.1216 0.0010 1.1613 0.5731 -0.0987 
28.8667 0.3911 0.6089 1.1215 0.0010 1.1546 0.5682 -0.1145 
28.8667 0.3806 0.6194 1.1209 0.0007 1.1481 0.5648 -0.1290 
28.8667 0.3701 0.6299 1.1196 0.0000 1.1419 0.5604 -0.1436 
28.8667 0.3596 0.6404 1.1180 -0.0013 1.1354 0.5540 -0.1573 
28.8667 0.3491 0.6509 1.1164 -0.0020 1.1306 0.5514 -0.1704 
28.8667 0.3386 0.6614 1.1147 -0.0016 1.1273 0.5495 -0.1811 
28.8667 0.3281 0.6719 1.1129 -0.0010 1.1226 0.5440 -0.1901 
28.8667 0.3176 0.6824 1.1114 -0.0006 1.1175 0.5389 -0.1986 
28.8667 0.3071 0.6929 1.1101 -0.0007 1.1120 0.5340 -0.2049 
28.8667 0.2966 0.7034 1.1085 -0.0011 1.1107 0.5288 -0.2102 
28.8667 0.2861 0.7139 1.1066 -0.0005 1.1125 0.5251 -0.2152 
28.8667 0.2756 0.7244 1.1050 0.0009 1.1099 0.5219 -0.2182 
28.8667 0.2651 0.7349 1.1038 0.0016 1.1063 0.5180 -0.2197 
28.8667 0.2546 0.7454 1.1022 0.0010 1.1038 0.5155 -0.2199 
28.8667 0.2441 0.7559 1.1000 0.0002 1.0972 0.5173 -0.2192 
28.8667 0.2336 0.7664 1.0978 -0.0000 1.0905 0.5237 -0.2194 
28.8667 0.2231 0.7769 1.0958 0.0002 1.0847 0.5320 -0.2208 
28.8667 0.2126 0.7874 1.0937 0.0005 1.0750 0.5359 -0.2208 
28.8667 0.2021 0.7979 1.0912 0.0010 1.0655 0.5343 -0.2192 
28.8667 0.1916 0.8084 1.0886 0.0012 1.0578 0.5343 -0.2174 
28.8667 0.1811 0.8189 1.0867 0.0007 1.0469 0.5362 -0.2139 
28.8667 0.1706 0.8294 1.0851 0.0006 1.0327 0.5359 -0.2078 
28.8667 0.1601 0.8399 1.0833 0.0012 1.0168 0.5398 -0.2020 
28.8667 0.1496 0.8504 1.0822 0.0014 1.0020 0.5477 -0.1955 
28.8667 0.1391 0.8609 1.0816 0.0011 0.9897 0.5501 -0.1855 
28.8667 0.1286 0.8714 1.0808 0.0009 0.9769 0.5478 -0.1730 
28.8667 0.1181 0.8819 1.0798 0.0012 0.9637 0.5469 -0.1597 
28.8667 0.1076 0.8924 1.0793 0.0016 0.9519 0.5460 -0.1480 
28.8667 0.0971 0.9029 1.0794 0.0018 0.9430 0.5438 -0.1353 
28.8667 0.0866 0.9134 1.0793 0.0017 0.9358 0.5412 -0.1203 
28.8667 0.0761 0.9239 1.0783 0.0014 0.9303 0.5388 -0.1076 
28.8667 0.0656 0.9344 1.0770 0.0015 0.9272 0.5399 -0.0992 
28.8667 0.0551 0.9449 1.0760 0.0018 0.9247 0.5450 -0.0891 
28.8667 0.0446 0.9554 1.0753 0.0015 0.9240 0.5495 -0.0743 
28.8667 0.0341 0.9659 1.0749 0.0007 0.9234 0.5508 -0.0591 
28.8667 0.0236 0.9764 1.0746 0.0003 0.9179 0.5468 -0.0455 
29.1167 0.9790 0.0210 0.7490 0.0005 3.7840 0.3252 0.4344 
29.1167 0.9685 0.0315 0.7918 0.0008 3.8829 0.4399 0.5294 
29.1167 0.9580 0.0420 0.8220 0.0008 3.9997 0.5454 0.6065 
29.1167 0.9475 0.0525 0.8450 -0.0002 4.0291 0.6143 0.6557 
29.1167 0.9370 0.0630 0.8635 -0.0014 4.0054 0.6674 0.6842 
29.1167 0.9265 0.0735 0.8793 -0.0018 3.9461 0.7153 0.6983 
29.1167 0.9160 0.0840 0.8935 -0.0009 3.8651 0.7552 0.7035 
29.1167 0.9055 0.0945 0.9064 0.0007 3.7993 0.7882 0.7099 
29.1167 0.8950 0.1050 0.9184 0.0018 3.7435 0.8110 0.7181 
29.1167 0.8845 0.1155 0.9292 0.0017 3.6752 0.8259 0.7201 
29.1167 0.8740 0.1260 0.9388 0.0016 3.6121 0.8409 0.7155 
29.1167 0.8635 0.1365 0.9480 0.0016 3.5596 0.8594 0.7101 
29.1167 0.8530 0.1470 0.9568 0.0013 3.4977 0.8774 0.7062 
29.1167 0.8425 0.1575 0.9643 0.0010 3.4270 0.8809 0.6978 
29.1167 0.8320 0.1680 0.9708 0.0005 3.3521 0.8692 0.6816 
29.1167 0.8215 0.1785 0.9776 -0.0007 3.2763 0.8603 0.6700 
